Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-13 09:00:00+09:00,3650.0,3695.0,3520.0,3530.0,3530.0,5890358
2024-05-13 10:00:00+09:00,3525.0,3550.0,3430.0,3505.0,3505.0,2945179
2024-05-13 11:00:00+09:00,3505.0,3525.0,3440.0,3480.0,3480.0,1234057
2024-05-13 12:00:00+09:00,3480.0,3565.0,3445.0,3520.0,3520.0,1353252
2024-05-13 13:00:00+09:00,3505.0,3690.0,3500.0,3540.0,3540.0,5567626
2024-05-13 14:00:00+09:00,3545.0,3560.0,3505.0,3525.0,3525.0,1279310
2024-05-14 09:00:00+09:00,3585.0,3885.0,3570.0,3625.0,3625.0,11863502
2024-05-14 10:00:00+09:00,3630.0,3665.0,3500.0,3520.0,3520.0,2396802
2024-05-14 11:00:00+09:00,3520.0,3610.0,3515.0,3535.0,3535.0,1145710
2024-05-14 12:00:00+09:00,3530.0,3575.0,3505.0,3540.0,3540.0,860825
2024-05-14 13:00:00+09:00,3540.0,3600.0,3510.0,3515.0,3515.0,1280318
2024-05-14 14:00:00+09:00,3515.0,3520.0,3375.0,3455.0,3455.0,1652944
2024-05-16 09:00:00+09:00,3450.0,3545.0,3380.0,3410.0,3410.0,1693204
2024-05-16 10:00:00+09:00,3410.0,3460.0,3385.0,3425.0,3425.0,846602
2024-05-16 11:00:00+09:00,3430.0,3490.0,3410.0,3470.0,3470.0,640276
2024-05-16 12:00:00+09:00,3465.0,3585.0,3460.0,3520.0,3520.0,2057633
2024-05-16 13:00:00+09:00,3515.0,3525.0,3410.0,3495.0,3495.0,701853
2024-05-16 14:00:00+09:00,3490.0,3530.0,3480.0,3510.0,3510.0,708122
2024-05-17 09:00:00+09:00,3565.0,3685.0,3425.0,3520.0,3520.0,5212482
2024-05-17 10:00:00+09:00,3525.0,3550.0,3475.0,3510.0,3510.0,772794
2024-05-17 11:00:00+09:00,3505.0,3550.0,3500.0,3535.0,3535.0,540330
2024-05-17 12:00:00+09:00,3535.0,3540.0,3505.0,3510.0,3510.0,338396
2024-05-17 13:00:00+09:00,3505.0,3515.0,3455.0,3460.0,3460.0,542631
2024-05-17 14:00:00+09:00,3460.0,3535.0,3445.0,3500.0,3500.0,556987
2024-05-20 09:00:00+09:00,3525.0,3670.0,3435.0,3565.0,3565.0,2620256
2024-05-20 10:00:00+09:00,3565.0,3645.0,3545.0,3610.0,3610.0,1310128
2024-05-20 11:00:00+09:00,3615.0,3630.0,3575.0,3580.0,3580.0,558620
2024-05-20 12:00:00+09:00,3580.0,3620.0,3560.0,3620.0,3620.0,414855
2024-05-20 13:00:00+09:00,3620.0,3625.0,3595.0,3610.0,3610.0,474027
2024-05-20 14:00:00+09:00,3610.0,3810.0,3600.0,3785.0,3785.0,5777152
2024-05-21 09:00:00+09:00,3860.0,3860.0,3660.0,3720.0,3720.0,2930869
2024-05-21 10:00:00+09:00,3725.0,3985.0,3720.0,3740.0,3740.0,3512720
2024-05-21 11:00:00+09:00,3740.0,3755.0,3675.0,3695.0,3695.0,829294
2024-05-21 12:00:00+09:00,3695.0,3715.0,3680.0,3700.0,3700.0,454492
2024-05-21 13:00:00+09:00,3700.0,3705.0,3665.0,3685.0,3685.0,372355
2024-05-21 14:00:00+09:00,3685.0,3690.0,3620.0,3645.0,3645.0,881020
2024-05-22 09:00:00+09:00,3600.0,3720.0,3515.0,3595.0,3595.0,1540074
2024-05-22 10:00:00+09:00,3595.0,3710.0,3585.0,3590.0,3590.0,640690
2024-05-22 11:00:00+09:00,3590.0,3615.0,3545.0,3595.0,3595.0,389392
2024-05-22 12:00:00+09:00,3595.0,3680.0,3580.0,3680.0,3680.0,505598
2024-05-22 13:00:00+09:00,3680.0,3685.0,3590.0,3650.0,3650.0,411190
2024-05-22 14:00:00+09:00,3650.0,3685.0,3625.0,3640.0,3640.0,498764
