Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-16 09:00:00+09:00,13220.0,13240.0,13150.0,13200.0,13200.0,27648
2024-05-16 09:01:00+09:00,13170.0,13200.0,13100.0,13110.0,13110.0,13824
2024-05-16 09:02:00+09:00,13110.0,13170.0,13100.0,13140.0,13140.0,12162
2024-05-16 09:03:00+09:00,13140.0,13340.0,13130.0,13340.0,13340.0,31758
2024-05-16 09:04:00+09:00,13300.0,13330.0,13230.0,13260.0,13260.0,7033
2024-05-16 09:05:00+09:00,13240.0,13360.0,13240.0,13330.0,13330.0,23731
2024-05-16 09:06:00+09:00,13330.0,13340.0,13260.0,13270.0,13270.0,11465
2024-05-16 09:07:00+09:00,13290.0,13350.0,13270.0,13340.0,13340.0,9607
2024-05-16 09:08:00+09:00,13340.0,13360.0,13310.0,13320.0,13320.0,6615
2024-05-16 09:09:00+09:00,13320.0,13320.0,13200.0,13260.0,13260.0,29355
2024-05-16 09:10:00+09:00,13260.0,13290.0,13200.0,13200.0,13200.0,5826
2024-05-16 09:11:00+09:00,13200.0,13200.0,13110.0,13110.0,13110.0,9230
2024-05-16 09:12:00+09:00,13110.0,13180.0,13100.0,13100.0,13100.0,11346
2024-05-16 09:13:00+09:00,13100.0,13100.0,13050.0,13060.0,13060.0,6689
2024-05-16 09:14:00+09:00,13060.0,13130.0,13030.0,13060.0,13060.0,9938
2024-05-16 09:15:00+09:00,13060.0,13120.0,13060.0,13070.0,13070.0,4293
2024-05-16 09:16:00+09:00,13070.0,13110.0,13060.0,13070.0,13070.0,4997
2024-05-16 09:17:00+09:00,13070.0,13230.0,13070.0,13230.0,13230.0,9746
2024-05-16 09:18:00+09:00,13230.0,13260.0,13190.0,13190.0,13190.0,4380
2024-05-16 09:19:00+09:00,13190.0,13210.0,13100.0,13180.0,13180.0,2615
2024-05-16 09:20:00+09:00,13180.0,13190.0,13080.0,13100.0,13100.0,25327
2024-05-16 09:21:00+09:00,13100.0,13100.0,13000.0,13070.0,13070.0,20143
2024-05-16 09:22:00+09:00,13010.0,13070.0,13000.0,13010.0,13010.0,6518
2024-05-16 09:23:00+09:00,13010.0,13050.0,13010.0,13050.0,13050.0,1739
2024-05-16 09:24:00+09:00,13040.0,13150.0,13040.0,13070.0,13070.0,9083
2024-05-16 09:25:00+09:00,13090.0,13120.0,13080.0,13110.0,13110.0,1198
2024-05-16 09:26:00+09:00,13140.0,13190.0,13130.0,13180.0,13180.0,2504
2024-05-16 09:27:00+09:00,13180.0,13240.0,13180.0,13240.0,13240.0,5531
2024-05-16 09:28:00+09:00,13240.0,13320.0,13240.0,13300.0,13300.0,12196
2024-05-16 09:29:00+09:00,13300.0,13300.0,13280.0,13280.0,13280.0,6380
2024-05-16 09:30:00+09:00,13280.0,13390.0,13280.0,13380.0,13380.0,22354
2024-05-16 09:31:00+09:00,13380.0,13430.0,13370.0,13400.0,13400.0,31665
2024-05-16 09:32:00+09:00,13400.0,13480.0,13400.0,13480.0,13480.0,30231
2024-05-16 09:33:00+09:00,13470.0,13640.0,13460.0,13620.0,13620.0,79154
2024-05-16 09:34:00+09:00,13600.0,13610.0,13450.0,13460.0,13460.0,33560
2024-05-16 09:35:00+09:00,13460.0,13480.0,13430.0,13440.0,13440.0,19533
2024-05-16 09:36:00+09:00,13440.0,13470.0,13410.0,13410.0,13410.0,12536
2024-05-16 09:37:00+09:00,13410.0,13430.0,13370.0,13370.0,13370.0,21938
2024-05-16 09:38:00+09:00,13370.0,13450.0,13370.0,13400.0,13400.0,9416
2024-05-16 09:39:00+09:00,13400.0,13410.0,13340.0,13360.0,13360.0,18468
2024-05-16 09:40:00+09:00,13360.0,13420.0,13350.0,13420.0,13420.0,8899
2024-05-16 09:41:00+09:00,13400.0,13420.0,13390.0,13400.0,13400.0,2070
2024-05-16 09:42:00+09:00,13410.0,13420.0,13410.0,13420.0,13420.0,375
2024-05-16 09:43:00+09:00,13390.0,13450.0,13390.0,13450.0,13450.0,9355
2024-05-16 09:44:00+09:00,13450.0,13450.0,13410.0,13420.0,13420.0,1725
2024-05-16 09:45:00+09:00,13420.0,13440.0,13390.0,13390.0,13390.0,8286
2024-05-16 09:46:00+09:00,13390.0,13400.0,13380.0,13400.0,13400.0,1762
2024-05-16 09:47:00+09:00,13390.0,13430.0,13390.0,13420.0,13420.0,5235
2024-05-16 09:48:00+09:00,13430.0,13550.0,13420.0,13550.0,13550.0,13927
2024-05-16 09:49:00+09:00,13540.0,13540.0,13490.0,13500.0,13500.0,8445
2024-05-16 09:50:00+09:00,13480.0,13520.0,13440.0,13440.0,13440.0,3823
2024-05-16 09:51:00+09:00,13450.0,13450.0,13400.0,13410.0,13410.0,6249
2024-05-16 09:52:00+09:00,13410.0,13440.0,13390.0,13390.0,13390.0,3703
2024-05-16 09:53:00+09:00,13410.0,13410.0,13380.0,13400.0,13400.0,901
2024-05-16 09:54:00+09:00,13400.0,13400.0,13350.0,13350.0,13350.0,5967
2024-05-16 09:55:00+09:00,13350.0,13360.0,13300.0,13320.0,13320.0,11096
2024-05-16 09:56:00+09:00,13330.0,13350.0,13320.0,13350.0,13350.0,2977
2024-05-16 09:57:00+09:00,13350.0,13380.0,13340.0,13350.0,13350.0,4028
2024-05-16 09:58:00+09:00,13340.0,13340.0,13250.0,13250.0,13250.0,17790
2024-05-16 09:59:00+09:00,13280.0,13370.0,13280.0,13350.0,13350.0,2722
2024-05-16 10:00:00+09:00,13300.0,13300.0,13280.0,13300.0,13300.0,2536
2024-05-16 10:01:00+09:00,13300.0,13340.0,13280.0,13280.0,13280.0,509
2024-05-16 10:02:00+09:00,13280.0,13280.0,13190.0,13190.0,13190.0,12918
