Open,High,Low,Close,Adj Close,Volume
77900.0,78000.0,77900.0,77900.0,77900.0,20827.0
78000.0,78100.0,77900.0,78100.0,78100.0,122241.0
78000.0,78100.0,78000.0,78100.0,78100.0,8871.0
78100.0,78100.0,78000.0,78100.0,78100.0,13140.0
78100.0,78100.0,78000.0,78100.0,78100.0,20541.0
78100.0,78100.0,78000.0,78100.0,78100.0,18651.0
78100.0,78100.0,78000.0,78100.0,78100.0,1677.0
78000.0,78100.0,78000.0,78100.0,78100.0,162755.0
78000.0,78100.0,78000.0,78000.0,78000.0,75101.0
78100.0,78100.0,78000.0,78100.0,78100.0,21956.0
78000.0,78100.0,78000.0,78100.0,78100.0,16568.0
78100.0,78200.0,78000.0,78200.0,78200.0,67501.0
78200.0,78200.0,78100.0,78200.0,78200.0,62486.0
78200.0,78200.0,78100.0,78200.0,78200.0,19993.0
78200.0,78200.0,78100.0,78200.0,78200.0,15718.0
78100.0,78200.0,78000.0,78100.0,78100.0,179553.0
78100.0,78100.0,78000.0,78100.0,78100.0,35880.0
78100.0,78100.0,78000.0,78000.0,78000.0,10564.0
78000.0,78100.0,78000.0,78100.0,78100.0,10053.0
78100.0,78100.0,78000.0,78100.0,78100.0,10478.0
78100.0,78100.0,78000.0,78100.0,78100.0,12242.0
78100.0,78100.0,78000.0,78100.0,78100.0,16463.0
78000.0,78200.0,78000.0,78100.0,78100.0,116801.0
78100.0,78200.0,78000.0,78200.0,78200.0,17784.0
78200.0,78200.0,78100.0,78200.0,78200.0,3754.0
78200.0,78200.0,78100.0,78100.0,78100.0,6074.0
78100.0,78200.0,78100.0,78200.0,78200.0,18159.0
78100.0,78200.0,78100.0,78200.0,78200.0,8849.0
78200.0,78200.0,78100.0,78100.0,78100.0,15650.0
78200.0,78200.0,78100.0,78200.0,78200.0,9961.0
78200.0,78200.0,78100.0,78200.0,78200.0,19437.0
78100.0,78200.0,78100.0,78200.0,78200.0,7723.0
78100.0,78200.0,78100.0,78200.0,78200.0,17848.0
78200.0,78200.0,78100.0,78100.0,78100.0,19058.0
78100.0,78200.0,78100.0,78200.0,78200.0,16131.0
78200.0,78200.0,78100.0,78200.0,78200.0,14820.0
78200.0,78200.0,78000.0,78000.0,78000.0,105723.0
78000.0,78100.0,78000.0,78000.0,78000.0,6523.0
78100.0,78100.0,78000.0,78000.0,78000.0,10966.0
78000.0,78100.0,78000.0,78100.0,78100.0,7983.0
78000.0,78100.0,78000.0,78100.0,78100.0,12633.0
78100.0,78100.0,78000.0,78100.0,78100.0,44902.0
78000.0,78200.0,78000.0,78200.0,78200.0,63772.0
78100.0,78200.0,78100.0,78100.0,78100.0,5471.0
78100.0,78200.0,78100.0,78100.0,78100.0,7862.0
78200.0,78300.0,78100.0,78300.0,78300.0,367596.0
78300.0,78300.0,78200.0,78300.0,78300.0,6157.0
78300.0,78300.0,78200.0,78300.0,78300.0,7333.0
78300.0,78300.0,78200.0,78300.0,78300.0,14264.0
78300.0,78300.0,78200.0,78300.0,78300.0,8287.0
78300.0,78300.0,78200.0,78300.0,78300.0,7893.0
78200.0,78300.0,78200.0,78300.0,78300.0,7843.0
78200.0,78300.0,78200.0,78200.0,78200.0,9231.0
78200.0,78300.0,78200.0,78200.0,78200.0,10889.0
78300.0,78300.0,78200.0,78200.0,78200.0,8121.0
78300.0,78300.0,78200.0,78300.0,78300.0,7074.0
78300.0,78300.0,78200.0,78300.0,78300.0,51325.0
78300.0,78500.0,78200.0,78400.0,78400.0,331375.0
78500.0,78500.0,78300.0,78300.0,78300.0,93593.0
78300.0,78400.0,78300.0,78300.0,78300.0,9069.0
78400.0,78400.0,78300.0,78300.0,78300.0,11101.0
78300.0,78400.0,78300.0,78300.0,78300.0,5056.0
78400.0,78400.0,78300.0,78300.0,78300.0,8001.0
78400.0,78400.0,78300.0,78400.0,78400.0,5877.0
78300.0,78400.0,78300.0,78300.0,78300.0,7367.0
78400.0,78400.0,78300.0,78400.0,78400.0,11812.0
78400.0,78400.0,78300.0,78400.0,78400.0,10642.0
78300.0,78400.0,78300.0,78300.0,78300.0,11023.0
78400.0,78400.0,78300.0,78400.0,78400.0,18937.0
78400.0,78500.0,78300.0,78400.0,78400.0,129842.0
78500.0,78500.0,78300.0,78400.0,78400.0,73704.0
78500.0,78500.0,78300.0,78500.0,78500.0,99369.0
78500.0,78500.0,78400.0,78400.0,78400.0,11350.0
78400.0,78500.0,78400.0,78500.0,78500.0,2207.0
78500.0,78500.0,78400.0,78400.0,78400.0,23712.0
78500.0,78500.0,78400.0,78500.0,78500.0,29942.0
78500.0,78500.0,78400.0,78500.0,78500.0,20801.0
78500.0,78500.0,78400.0,78500.0,78500.0,199518.0
78500.0,78600.0,78500.0,78600.0,78600.0,19092.0
78600.0,78600.0,78500.0,78600.0,78600.0,9296.0
78600.0,78600.0,78500.0,78600.0,78600.0,43474.0
78600.0,78600.0,78500.0,78600.0,78600.0,101808.0
78600.0,78700.0,78500.0,78600.0,78600.0,133713.0
78700.0,78700.0,78600.0,78700.0,78700.0,25521.0
78600.0,78700.0,78600.0,78600.0,78600.0,23482.0
78700.0,78800.0,78600.0,78700.0,78700.0,165035.0
78700.0,78800.0,78700.0,78800.0,78800.0,11010.0
78800.0,78800.0,78700.0,78700.0,78700.0,14427.0
78700.0,78800.0,78700.0,78800.0,78800.0,15690.0
78800.0,78800.0,78700.0,78800.0,78800.0,19064.0
78800.0,78800.0,78700.0,78800.0,78800.0,16189.0
78800.0,78800.0,78700.0,78800.0,78800.0,13856.0
78700.0,78800.0,78700.0,78700.0,78700.0,10256.0
78700.0,78800.0,78700.0,78700.0,78700.0,17333.0
78800.0,78800.0,78700.0,78800.0,78800.0,23763.0
78700.0,78800.0,78700.0,78800.0,78800.0,16591.0
78800.0,78800.0,78700.0,78800.0,78800.0,10848.0
78800.0,78800.0,78600.0,78600.0,78600.0,300765.0
78600.0,78700.0,78600.0,78600.0,78600.0,7981.0
78600.0,78700.0,78500.0,78600.0,78600.0,100783.0
78500.0,78600.0,78500.0,78600.0,78600.0,24794.0
78500.0,78600.0,78500.0,78600.0,78600.0,15357.0
78600.0,78600.0,78500.0,78600.0,78600.0,15531.0
78600.0,78600.0,78500.0,78600.0,78600.0,11702.0
78500.0,78600.0,78400.0,78400.0,78400.0,130957.0
78400.0,78500.0,78400.0,78400.0,78400.0,7456.0
78500.0,78600.0,78400.0,78600.0,78600.0,46862.0
78600.0,78600.0,78500.0,78600.0,78600.0,7229.0
78500.0,78600.0,78400.0,78400.0,78400.0,51789.0
78400.0,78600.0,78400.0,78500.0,78500.0,62322.0
78500.0,78600.0,78500.0,78500.0,78500.0,12450.0
78600.0,78600.0,78400.0,78400.0,78400.0,43073.0
78400.0,78600.0,78400.0,78600.0,78600.0,22945.0
78600.0,78600.0,78500.0,78600.0,78600.0,8927.0
78500.0,78600.0,78500.0,78600.0,78600.0,7036.0
78500.0,78600.0,78500.0,78500.0,78500.0,6175.0
78500.0,78600.0,78500.0,78500.0,78500.0,7021.0
78500.0,78600.0,78500.0,78500.0,78500.0,68171.0
78600.0,78600.0,78500.0,78600.0,78600.0,20378.0
78600.0,78600.0,78500.0,78500.0,78500.0,11135.0
78600.0,78600.0,78500.0,78600.0,78600.0,4167.0
78600.0,78600.0,78500.0,78600.0,78600.0,5509.0
78500.0,78600.0,78500.0,78600.0,78600.0,9755.0
78600.0,78600.0,78500.0,78500.0,78500.0,9648.0
78600.0,78600.0,78400.0,78500.0,78500.0,143636.0
78500.0,78500.0,78400.0,78400.0,78400.0,6303.0
78400.0,78500.0,78400.0,78400.0,78400.0,11113.0
78400.0,78500.0,78300.0,78400.0,78400.0,224169.0
78300.0,78500.0,78300.0,78400.0,78400.0,12740.0
78500.0,78500.0,78400.0,78500.0,78500.0,5828.0
78400.0,78500.0,78400.0,78500.0,78500.0,8113.0
78500.0,78500.0,78400.0,78400.0,78400.0,4474.0
78500.0,78500.0,78400.0,78400.0,78400.0,6649.0
78500.0,78500.0,78400.0,78400.0,78400.0,4162.0
78400.0,78500.0,78400.0,78400.0,78400.0,8759.0
78500.0,78500.0,78400.0,78400.0,78400.0,7887.0
78500.0,78500.0,78400.0,78500.0,78500.0,11029.0
78500.0,78500.0,78400.0,78400.0,78400.0,7199.0
78500.0,78500.0,78400.0,78500.0,78500.0,12105.0
78500.0,78500.0,78400.0,78500.0,78500.0,9446.0
78400.0,78500.0,78400.0,78500.0,78500.0,13170.0
78500.0,78600.0,78400.0,78600.0,78600.0,131322.0
78600.0,78600.0,78500.0,78600.0,78600.0,9034.0
78600.0,78600.0,78500.0,78500.0,78500.0,11150.0
78600.0,78600.0,78500.0,78600.0,78600.0,15563.0
78600.0,78600.0,78500.0,78600.0,78600.0,9452.0
78600.0,78600.0,78500.0,78600.0,78600.0,120222.0
78500.0,78600.0,78500.0,78500.0,78500.0,41612.0
78500.0,78600.0,78500.0,78500.0,78500.0,7883.0
78500.0,78600.0,78500.0,78600.0,78600.0,18616.0
78600.0,78600.0,78500.0,78600.0,78600.0,17850.0
78600.0,78600.0,78500.0,78600.0,78600.0,9773.0
78600.0,78600.0,78500.0,78600.0,78600.0,13688.0
78600.0,78600.0,78500.0,78600.0,78600.0,13812.0
78600.0,78600.0,78500.0,78600.0,78600.0,13753.0
78500.0,78600.0,78500.0,78600.0,78600.0,10084.0
78600.0,78600.0,78500.0,78600.0,78600.0,13374.0
78600.0,78600.0,78500.0,78600.0,78600.0,15962.0
78600.0,78700.0,78500.0,78600.0,78600.0,141051.0
78700.0,78700.0,78600.0,78700.0,78700.0,6548.0
78600.0,78700.0,78600.0,78600.0,78600.0,6459.0
78600.0,78700.0,78600.0,78600.0,78600.0,9414.0
78700.0,78700.0,78600.0,78600.0,78600.0,10491.0
78700.0,78700.0,78600.0,78600.0,78600.0,8719.0
78600.0,78700.0,78600.0,78700.0,78700.0,12198.0
78700.0,78700.0,78600.0,78700.0,78700.0,8138.0
78600.0,78700.0,78600.0,78700.0,78700.0,8057.0
78600.0,78700.0,78600.0,78700.0,78700.0,13421.0
78700.0,78700.0,78600.0,78700.0,78700.0,7224.0
78600.0,78700.0,78600.0,78600.0,78600.0,8473.0
78700.0,78700.0,78600.0,78700.0,78700.0,10936.0
78700.0,78700.0,78600.0,78600.0,78600.0,13019.0
78700.0,78700.0,78600.0,78700.0,78700.0,10209.0
78700.0,78700.0,78600.0,78600.0,78600.0,11448.0
78600.0,78700.0,78500.0,78600.0,78600.0,152845.0
78500.0,78600.0,78500.0,78600.0,78600.0,15092.0
78600.0,78600.0,78500.0,78600.0,78600.0,9448.0
78600.0,78600.0,78500.0,78500.0,78500.0,8143.0
78600.0,78600.0,78500.0,78500.0,78500.0,8261.0
78600.0,78600.0,78500.0,78500.0,78500.0,5817.0
78500.0,78600.0,78500.0,78600.0,78600.0,6431.0
78600.0,78600.0,78500.0,78600.0,78600.0,7853.0
78600.0,78600.0,78500.0,78600.0,78600.0,7182.0
78500.0,78600.0,78500.0,78600.0,78600.0,29431.0
78600.0,78600.0,78500.0,78600.0,78600.0,9189.0
78500.0,78600.0,78500.0,78600.0,78600.0,13351.0
78600.0,78600.0,78500.0,78600.0,78600.0,10323.0
78600.0,78600.0,78500.0,78500.0,78500.0,9337.0
78500.0,78600.0,78500.0,78600.0,78600.0,19819.0
78600.0,78600.0,78500.0,78600.0,78600.0,16991.0
78500.0,78600.0,78500.0,78500.0,78500.0,14787.0
78500.0,78600.0,78500.0,78500.0,78500.0,10518.0
78600.0,78700.0,78500.0,78600.0,78600.0,166868.0
78600.0,78700.0,78600.0,78600.0,78600.0,11324.0
78600.0,78700.0,78600.0,78600.0,78600.0,8603.0
78600.0,78700.0,78600.0,78700.0,78700.0,11859.0
78600.0,78700.0,78600.0,78700.0,78700.0,15932.0
78600.0,78700.0,78600.0,78700.0,78700.0,13709.0
78700.0,78700.0,78600.0,78700.0,78700.0,9519.0
78700.0,78700.0,78600.0,78600.0,78600.0,10941.0
78700.0,78700.0,78600.0,78700.0,78700.0,10652.0
78600.0,78700.0,78600.0,78600.0,78600.0,9511.0
78600.0,78700.0,78600.0,78700.0,78700.0,11633.0
78700.0,78700.0,78600.0,78700.0,78700.0,14272.0
78600.0,78700.0,78600.0,78600.0,78600.0,198636.0
78700.0,78700.0,78600.0,78700.0,78700.0,153611.0
78600.0,78700.0,78600.0,78700.0,78700.0,16340.0
78700.0,78700.0,78600.0,78600.0,78600.0,12093.0
78600.0,78700.0,78600.0,78700.0,78700.0,10678.0
78700.0,78700.0,78600.0,78700.0,78700.0,9141.0
78700.0,78700.0,78500.0,78600.0,78600.0,241717.0
78500.0,78600.0,78500.0,78600.0,78600.0,11399.0
78600.0,78600.0,78500.0,78500.0,78500.0,12349.0
78600.0,78600.0,78500.0,78500.0,78500.0,12127.0
78600.0,78600.0,78500.0,78600.0,78600.0,13200.0
78500.0,78600.0,78500.0,78600.0,78600.0,12012.0
78500.0,78600.0,78500.0,78600.0,78600.0,17080.0
78500.0,78600.0,78500.0,78600.0,78600.0,12158.0
78600.0,78600.0,78500.0,78600.0,78600.0,7084.0
78500.0,78600.0,78500.0,78500.0,78500.0,22356.0
78500.0,78600.0,78500.0,78600.0,78600.0,8653.0
78600.0,78600.0,78500.0,78600.0,78600.0,8596.0
78600.0,78600.0,78400.0,78500.0,78500.0,272095.0
78400.0,78500.0,78400.0,78500.0,78500.0,40617.0
78400.0,78500.0,78300.0,78300.0,78300.0,176882.0
78400.0,78400.0,78300.0,78400.0,78400.0,28255.0
78400.0,78400.0,78200.0,78400.0,78400.0,152506.0
