Datetime,Open,High,Low,Close,Adj Close,Volume
2024-04-24 09:00:00+09:00,77500.0,77600.0,77300.0,77400.0,77400.0,827339.4
2024-04-24 09:01:00+09:00,77300.0,77600.0,77200.0,77600.0,77600.0,459633.0
2024-04-24 09:02:00+09:00,77600.0,77700.0,77500.0,77600.0,77600.0,251971.0
2024-04-24 09:03:00+09:00,77600.0,77800.0,77600.0,77700.0,77700.0,268249.0
2024-04-24 09:04:00+09:00,77800.0,77900.0,77600.0,77800.0,77800.0,330455.0
2024-04-24 09:05:00+09:00,77800.0,78100.0,77800.0,78000.0,78000.0,548864.0
2024-04-24 09:06:00+09:00,78000.0,78000.0,77700.0,77800.0,77800.0,208762.0
2024-04-24 09:07:00+09:00,77800.0,77900.0,77700.0,77800.0,77800.0,230480.0
2024-04-24 09:08:00+09:00,77800.0,77900.0,77700.0,77700.0,77700.0,166881.0
2024-04-24 09:09:00+09:00,77700.0,77800.0,77600.0,77700.0,77700.0,200210.0
2024-04-24 09:10:00+09:00,77800.0,77900.0,77700.0,77800.0,77800.0,124755.0
2024-04-24 09:11:00+09:00,77900.0,78000.0,77800.0,77900.0,77900.0,184348.0
2024-04-24 09:12:00+09:00,77900.0,78200.0,77900.0,78100.0,78100.0,310931.0
2024-04-24 09:13:00+09:00,78100.0,78200.0,78000.0,78200.0,78200.0,204435.0
2024-04-24 09:14:00+09:00,78100.0,78300.0,78000.0,78000.0,78000.0,289487.0
2024-04-24 09:15:00+09:00,78000.0,78200.0,78000.0,78000.0,78000.0,106336.0
2024-04-24 09:16:00+09:00,78000.0,78100.0,77900.0,78000.0,78000.0,159413.0
2024-04-24 09:17:00+09:00,78000.0,78000.0,77900.0,77900.0,77900.0,54702.0
2024-04-24 09:18:00+09:00,78000.0,78000.0,77800.0,77900.0,77900.0,208608.0
2024-04-24 09:19:00+09:00,77900.0,78100.0,77900.0,78100.0,78100.0,120770.0
2024-04-24 09:20:00+09:00,78000.0,78100.0,78000.0,78100.0,78100.0,33653.0
2024-04-24 09:21:00+09:00,78100.0,78100.0,78000.0,78100.0,78100.0,32782.0
2024-04-24 09:22:00+09:00,78000.0,78100.0,78000.0,78000.0,78000.0,23707.0
2024-04-24 09:23:00+09:00,78000.0,78100.0,78000.0,78100.0,78100.0,42803.0
2024-04-24 09:24:00+09:00,78100.0,78100.0,77900.0,78000.0,78000.0,178144.0
2024-04-24 09:25:00+09:00,78100.0,78200.0,78000.0,78100.0,78100.0,192287.0
2024-04-24 09:26:00+09:00,78100.0,78200.0,78000.0,78100.0,78100.0,57953.0
2024-04-24 09:27:00+09:00,78200.0,78200.0,78100.0,78100.0,78100.0,18040.0
2024-04-24 09:28:00+09:00,78100.0,78200.0,78000.0,78000.0,78000.0,156332.0
2024-04-24 09:29:00+09:00,78100.0,78200.0,78000.0,78000.0,78000.0,93287.0
2024-04-24 09:30:00+09:00,78000.0,78200.0,78000.0,78000.0,78000.0,43791.0
2024-04-24 09:31:00+09:00,78100.0,78200.0,78000.0,78000.0,78000.0,81025.0
2024-04-24 09:32:00+09:00,78100.0,78100.0,78000.0,78000.0,78000.0,15361.0
2024-04-24 09:33:00+09:00,78100.0,78100.0,78000.0,78000.0,78000.0,23413.0
2024-04-24 09:34:00+09:00,78100.0,78100.0,78000.0,78000.0,78000.0,22659.0
2024-04-24 09:35:00+09:00,78100.0,78100.0,78000.0,78000.0,78000.0,24162.0
2024-04-24 09:36:00+09:00,78100.0,78100.0,78000.0,78000.0,78000.0,22982.0
2024-04-24 09:37:00+09:00,78000.0,78100.0,77900.0,77900.0,77900.0,179991.0
2024-04-24 09:38:00+09:00,77900.0,78000.0,77900.0,78000.0,78000.0,12554.0
2024-04-24 09:39:00+09:00,78000.0,78000.0,77700.0,77800.0,77800.0,232426.0
2024-04-24 09:40:00+09:00,77800.0,77900.0,77700.0,77800.0,77800.0,44924.0
2024-04-24 09:41:00+09:00,77800.0,77900.0,77700.0,77800.0,77800.0,83869.0
2024-04-24 09:42:00+09:00,77800.0,77800.0,77700.0,77700.0,77700.0,21076.0
2024-04-24 09:43:00+09:00,77700.0,77800.0,77700.0,77700.0,77700.0,16012.0
2024-04-24 09:44:00+09:00,77800.0,77800.0,77700.0,77800.0,77800.0,31628.0
2024-04-24 09:45:00+09:00,77800.0,77800.0,77700.0,77700.0,77700.0,17890.0
2024-04-24 09:46:00+09:00,77700.0,78000.0,77700.0,77900.0,77900.0,231126.0
2024-04-24 09:47:00+09:00,77900.0,78000.0,77800.0,77900.0,77900.0,39350.0
2024-04-24 09:48:00+09:00,78000.0,78000.0,77900.0,78000.0,78000.0,21716.0
2024-04-24 09:49:00+09:00,78000.0,78000.0,77900.0,78000.0,78000.0,18730.0
2024-04-24 09:50:00+09:00,78000.0,78000.0,77900.0,78000.0,78000.0,13018.0
2024-04-24 09:51:00+09:00,77900.0,78000.0,77900.0,77900.0,77900.0,35244.0
2024-04-24 09:52:00+09:00,78000.0,78000.0,77800.0,78000.0,78000.0,109639.0
2024-04-24 09:53:00+09:00,78000.0,78000.0,77900.0,78000.0,78000.0,7063.0
2024-04-24 09:54:00+09:00,77900.0,78000.0,77800.0,77900.0,77900.0,76531.0
2024-04-24 09:55:00+09:00,77900.0,77900.0,77800.0,77900.0,77900.0,20141.0
2024-04-24 09:56:00+09:00,77900.0,77900.0,77800.0,77900.0,77900.0,8484.0
2024-04-24 09:57:00+09:00,77800.0,77900.0,77800.0,77900.0,77900.0,25360.0
2024-04-24 09:58:00+09:00,77900.0,77900.0,77800.0,77900.0,77900.0,16900.0
2024-04-24 09:59:00+09:00,77800.0,77900.0,77800.0,77800.0,77800.0,18009.0
2024-04-24 10:00:00+09:00,77800.0,78100.0,77800.0,78100.0,78100.0,277577.0
2024-04-24 10:01:00+09:00,78100.0,78100.0,77900.0,78000.0,78000.0,120463.0
2024-04-24 10:02:00+09:00,78000.0,78100.0,77900.0,78100.0,78100.0,34508.0
2024-04-24 10:03:00+09:00,78100.0,78100.0,78000.0,78000.0,78000.0,27156.0
2024-04-24 10:04:00+09:00,78100.0,78100.0,78000.0,78000.0,78000.0,11682.0
2024-04-24 10:05:00+09:00,78100.0,78100.0,78000.0,78000.0,78000.0,14598.0
2024-04-24 10:06:00+09:00,78000.0,78100.0,78000.0,78100.0,78100.0,12100.0
2024-04-24 10:07:00+09:00,78100.0,78100.0,78000.0,78100.0,78100.0,87330.0
2024-04-24 10:08:00+09:00,78100.0,78200.0,78000.0,78100.0,78100.0,89233.0
2024-04-24 10:09:00+09:00,78000.0,78100.0,78000.0,78100.0,78100.0,21249.0
2024-04-24 10:10:00+09:00,78100.0,78100.0,77900.0,78000.0,78000.0,118720.0
2024-04-24 10:11:00+09:00,78000.0,78100.0,78000.0,78100.0,78100.0,10227.0
2024-04-24 10:12:00+09:00,78000.0,78100.0,78000.0,78100.0,78100.0,80662.0
2024-04-24 10:13:00+09:00,78100.0,78100.0,78000.0,78000.0,78000.0,6360.0
2024-04-24 10:14:00+09:00,78000.0,78100.0,78000.0,78100.0,78100.0,10651.0
2024-04-24 10:15:00+09:00,78100.0,78100.0,78000.0,78100.0,78100.0,12451.0
2024-04-24 10:16:00+09:00,78000.0,78100.0,78000.0,78100.0,78100.0,9854.0
2024-04-24 10:17:00+09:00,78100.0,78100.0,78000.0,78000.0,78000.0,17275.0
2024-04-24 10:18:00+09:00,78000.0,78100.0,78000.0,78100.0,78100.0,21250.0
2024-04-24 10:19:00+09:00,78100.0,78100.0,78000.0,78100.0,78100.0,14894.0
2024-04-24 10:20:00+09:00,78100.0,78100.0,78000.0,78100.0,78100.0,34755.0
2024-04-24 10:21:00+09:00,78000.0,78100.0,78000.0,78000.0,78000.0,6537.0
2024-04-24 10:22:00+09:00,78100.0,78100.0,78000.0,78000.0,78000.0,96370.0
