Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-16 09:00:00+09:00,4810.0,4820.0,4810.0,4820.0,4820.0,6646
2024-05-16 09:01:00+09:00,4815.0,4830.0,4810.0,4825.0,4825.0,3323
2024-05-16 09:02:00+09:00,4825.0,4840.0,4825.0,4835.0,4835.0,5057
2024-05-16 09:03:00+09:00,4835.0,4835.0,4810.0,4830.0,4830.0,1470
2024-05-16 09:04:00+09:00,4830.0,4830.0,4810.0,4810.0,4810.0,1875
2024-05-16 09:05:00+09:00,4810.0,4810.0,4810.0,4810.0,4810.0,1117
2024-05-16 09:06:00+09:00,4810.0,4810.0,4800.0,4800.0,4800.0,181
2024-05-16 09:07:00+09:00,4800.0,4805.0,4800.0,4800.0,4800.0,2007
2024-05-16 09:08:00+09:00,4800.0,4805.0,4800.0,4800.0,4800.0,59
2024-05-16 09:09:00+09:00,4800.0,4800.0,4795.0,4795.0,4795.0,1644
2024-05-16 09:10:00+09:00,4785.0,4790.0,4785.0,4785.0,4785.0,497
2024-05-16 09:11:00+09:00,4790.0,4800.0,4790.0,4800.0,4800.0,1020
2024-05-16 09:12:00+09:00,4800.0,4800.0,4785.0,4785.0,4785.0,2589
2024-05-16 09:13:00+09:00,4785.0,4800.0,4785.0,4795.0,4795.0,13570
2024-05-16 09:14:00+09:00,4790.0,4800.0,4790.0,4795.0,4795.0,6785
2024-05-16 09:15:00+09:00,4795.0,4795.0,4790.0,4790.0,4790.0,673
2024-05-16 09:16:00+09:00,4790.0,4790.0,4790.0,4790.0,4790.0,943
2024-05-16 09:17:00+09:00,4790.0,4800.0,4790.0,4800.0,4800.0,2061
2024-05-16 09:18:00+09:00,4800.0,4825.0,4800.0,4820.0,4820.0,3896
2024-05-16 09:19:00+09:00,4825.0,4825.0,4820.0,4825.0,4825.0,2404
2024-05-16 09:20:00+09:00,4825.0,4825.0,4815.0,4815.0,4815.0,324
2024-05-16 09:21:00+09:00,4820.0,4830.0,4820.0,4830.0,4830.0,3001
2024-05-16 09:22:00+09:00,4825.0,4825.0,4815.0,4825.0,4825.0,1565
2024-05-16 09:23:00+09:00,4820.0,4820.0,4815.0,4815.0,4815.0,643
2024-05-16 09:24:00+09:00,4815.0,4815.0,4810.0,4810.0,4810.0,2678
