Datetime,Open,High,Low,Close,Adj Close,Volume
2024-04-22 09:00:00+09:00,77400.0,77400.0,77200.0,77300.0,77300.0,0
2024-04-22 09:01:00+09:00,77300.0,77400.0,77100.0,77200.0,77200.0,337409
2024-04-22 09:02:00+09:00,77100.0,77200.0,77000.0,77100.0,77100.0,267021
2024-04-22 09:03:00+09:00,77000.0,77200.0,77000.0,77100.0,77100.0,218955
2024-04-22 09:04:00+09:00,77100.0,77100.0,76800.0,76800.0,76800.0,284661
2024-04-22 09:05:00+09:00,76900.0,77200.0,76800.0,77100.0,77100.0,303643
2024-04-22 09:06:00+09:00,77200.0,77200.0,77000.0,77100.0,77100.0,154810
2024-04-22 09:07:00+09:00,77100.0,77200.0,77000.0,77200.0,77200.0,47158
2024-04-22 09:08:00+09:00,77200.0,77300.0,77100.0,77300.0,77300.0,232958
2024-04-22 09:09:00+09:00,77300.0,77300.0,77100.0,77200.0,77200.0,137929
2024-04-22 09:10:00+09:00,77100.0,77200.0,77000.0,77100.0,77100.0,217828
2024-04-22 09:11:00+09:00,77100.0,77300.0,77000.0,77300.0,77300.0,133710
2024-04-22 09:12:00+09:00,77200.0,77400.0,77200.0,77400.0,77400.0,63632
2024-04-22 09:13:00+09:00,77400.0,77400.0,77200.0,77400.0,77400.0,133609
2024-04-22 09:14:00+09:00,77400.0,77400.0,77200.0,77400.0,77400.0,95724
2024-04-22 09:15:00+09:00,77300.0,77500.0,77300.0,77500.0,77500.0,230867
2024-04-22 09:16:00+09:00,77400.0,77500.0,77300.0,77500.0,77500.0,90615
2024-04-22 09:17:00+09:00,77500.0,77500.0,77400.0,77500.0,77500.0,21313
2024-04-22 09:18:00+09:00,77500.0,77500.0,77300.0,77400.0,77400.0,84359
2024-04-22 09:19:00+09:00,77400.0,77400.0,77200.0,77200.0,77200.0,96488
2024-04-22 09:20:00+09:00,77200.0,77300.0,77200.0,77200.0,77200.0,22235
2024-04-22 09:21:00+09:00,77200.0,77300.0,77200.0,77200.0,77200.0,79297
2024-04-22 09:22:00+09:00,77200.0,77300.0,77100.0,77200.0,77200.0,146920
2024-04-22 09:23:00+09:00,77200.0,77200.0,77100.0,77100.0,77100.0,32907
2024-04-22 09:24:00+09:00,77100.0,77300.0,77100.0,77300.0,77300.0,78937
2024-04-22 09:25:00+09:00,77300.0,77300.0,77100.0,77200.0,77200.0,91849
2024-04-22 09:26:00+09:00,77100.0,77200.0,77000.0,77000.0,77000.0,106843
2024-04-22 09:27:00+09:00,77100.0,77200.0,77000.0,77000.0,77000.0,82451
2024-04-22 09:28:00+09:00,77000.0,77100.0,76800.0,76800.0,76800.0,297006
2024-04-22 09:29:00+09:00,76800.0,76900.0,76800.0,76900.0,76900.0,60953
2024-04-22 09:30:00+09:00,76800.0,76900.0,76800.0,76800.0,76800.0,194897
2024-04-22 09:31:00+09:00,76800.0,76900.0,76700.0,76700.0,76700.0,215307
2024-04-22 09:32:00+09:00,76800.0,76800.0,76700.0,76800.0,76800.0,63688
2024-04-22 09:33:00+09:00,76800.0,76900.0,76700.0,76800.0,76800.0,163233
2024-04-22 09:34:00+09:00,76800.0,77000.0,76700.0,76900.0,76900.0,203209
2024-04-22 09:35:00+09:00,76900.0,76900.0,76700.0,76800.0,76800.0,77106
2024-04-22 09:36:00+09:00,76800.0,76800.0,76600.0,76700.0,76700.0,89699
2024-04-22 09:37:00+09:00,76700.0,76700.0,76600.0,76700.0,76700.0,27698
2024-04-22 09:38:00+09:00,76700.0,76700.0,76600.0,76700.0,76700.0,27151
2024-04-22 09:39:00+09:00,76600.0,76700.0,76500.0,76500.0,76500.0,194618
2024-04-22 09:40:00+09:00,76600.0,76600.0,76500.0,76600.0,76600.0,64182
2024-04-22 09:41:00+09:00,76600.0,76600.0,76300.0,76500.0,76500.0,478357
2024-04-22 09:42:00+09:00,76500.0,76500.0,76300.0,76400.0,76400.0,10232
2024-04-22 09:43:00+09:00,76500.0,76500.0,76300.0,76400.0,76400.0,183825
2024-04-22 09:44:00+09:00,76400.0,76400.0,76300.0,76300.0,76300.0,40792
2024-04-22 09:45:00+09:00,76400.0,76500.0,76300.0,76400.0,76400.0,154187
2024-04-22 09:46:00+09:00,76400.0,76500.0,76300.0,76500.0,76500.0,65082
2024-04-22 09:47:00+09:00,76500.0,76500.0,76300.0,76400.0,76400.0,86654
2024-04-22 09:48:00+09:00,76400.0,76500.0,76400.0,76500.0,76500.0,28140
2024-04-22 09:49:00+09:00,76400.0,76600.0,76400.0,76600.0,76600.0,169095
2024-04-22 09:50:00+09:00,76600.0,76600.0,76400.0,76500.0,76500.0,60027
2024-04-22 09:51:00+09:00,76500.0,76500.0,76400.0,76400.0,76400.0,24446
2024-04-22 09:52:00+09:00,76500.0,76500.0,76300.0,76400.0,76400.0,160792
2024-04-22 09:53:00+09:00,76300.0,76400.0,76300.0,76400.0,76400.0,21665
2024-04-22 09:54:00+09:00,76400.0,76400.0,76300.0,76400.0,76400.0,26282
2024-04-22 09:55:00+09:00,76400.0,76400.0,76300.0,76400.0,76400.0,24612
2024-04-22 09:56:00+09:00,76300.0,76400.0,76300.0,76300.0,76300.0,29987
2024-04-22 09:57:00+09:00,76400.0,76400.0,76300.0,76400.0,76400.0,42915
2024-04-22 09:58:00+09:00,76400.0,76400.0,76300.0,76400.0,76400.0,24261
2024-04-22 09:59:00+09:00,76300.0,76400.0,76300.0,76400.0,76400.0,48484
2024-04-22 10:00:00+09:00,76400.0,76400.0,76200.0,76300.0,76300.0,271051
2024-04-22 10:01:00+09:00,76400.0,76500.0,76300.0,76500.0,76500.0,111608
2024-04-22 10:02:00+09:00,76500.0,76500.0,76400.0,76500.0,76500.0,35240
2024-04-22 10:03:00+09:00,76500.0,76600.0,76400.0,76600.0,76600.0,72936
2024-04-22 10:04:00+09:00,76600.0,76600.0,76500.0,76600.0,76600.0,37055
2024-04-22 10:05:00+09:00,76600.0,76600.0,76400.0,76500.0,76500.0,87149
2024-04-22 10:06:00+09:00,76600.0,76700.0,76500.0,76700.0,76700.0,55524
2024-04-22 10:07:00+09:00,76700.0,76800.0,76600.0,76800.0,76800.0,86037
2024-04-22 10:08:00+09:00,76800.0,76900.0,76700.0,76800.0,76800.0,35818
2024-04-22 10:09:00+09:00,76800.0,76900.0,76700.0,76900.0,76900.0,147722
2024-04-22 10:10:00+09:00,76900.0,76900.0,76800.0,76900.0,76900.0,6728
2024-04-22 10:11:00+09:00,76900.0,76900.0,76800.0,76800.0,76800.0,7849
2024-04-22 10:12:00+09:00,76900.0,76900.0,76800.0,76900.0,76900.0,14187
2024-04-22 10:13:00+09:00,76900.0,76900.0,76700.0,76800.0,76800.0,115105
2024-04-22 10:14:00+09:00,76900.0,76900.0,76600.0,76600.0,76600.0,151563
2024-04-22 10:15:00+09:00,76600.0,76700.0,76600.0,76700.0,76700.0,12259
2024-04-22 10:16:00+09:00,76700.0,76700.0,76600.0,76700.0,76700.0,8186
2024-04-22 10:17:00+09:00,76700.0,76700.0,76600.0,76700.0,76700.0,27288
2024-04-22 10:18:00+09:00,76600.0,76700.0,76600.0,76700.0,76700.0,22089
2024-04-22 10:19:00+09:00,76700.0,76700.0,76500.0,76600.0,76600.0,91675
2024-04-22 10:20:00+09:00,76600.0,76700.0,76600.0,76600.0,76600.0,43943
2024-04-22 10:21:00+09:00,76700.0,76800.0,76600.0,76700.0,76700.0,103064
2024-04-22 10:22:00+09:00,76700.0,76800.0,76600.0,76800.0,76800.0,14220
2024-04-22 10:23:00+09:00,76800.0,76800.0,76700.0,76800.0,76800.0,14226
2024-04-22 10:24:00+09:00,76800.0,76800.0,76700.0,76800.0,76800.0,19691
2024-04-22 10:25:00+09:00,76700.0,76800.0,76600.0,76600.0,76600.0,55658
2024-04-22 10:26:00+09:00,76600.0,76700.0,76500.0,76600.0,76600.0,61605
2024-04-22 10:27:00+09:00,76600.0,76600.0,76500.0,76600.0,76600.0,13714
2024-04-22 10:28:00+09:00,76600.0,76600.0,76500.0,76600.0,76600.0,13414
2024-04-22 10:29:00+09:00,76600.0,76600.0,76500.0,76600.0,76600.0,14777
2024-04-22 10:30:00+09:00,76500.0,76600.0,76400.0,76500.0,76500.0,121112
2024-04-22 10:31:00+09:00,76400.0,76500.0,76400.0,76500.0,76500.0,48896
2024-04-22 10:32:00+09:00,76400.0,76500.0,76400.0,76400.0,76400.0,65542
2024-04-22 10:33:00+09:00,76400.0,76500.0,76300.0,76400.0,76400.0,69890
2024-04-22 10:34:00+09:00,76400.0,76500.0,76300.0,76500.0,76500.0,46993
2024-04-22 10:35:00+09:00,76500.0,76500.0,76300.0,76300.0,76300.0,50808
2024-04-22 10:36:00+09:00,76300.0,76400.0,76300.0,76400.0,76400.0,14435
2024-04-22 10:37:00+09:00,76400.0,76400.0,76200.0,76300.0,76300.0,149908
2024-04-22 10:38:00+09:00,76300.0,76400.0,76200.0,76300.0,76300.0,141728
2024-04-22 10:39:00+09:00,76300.0,76300.0,76200.0,76200.0,76200.0,88706
2024-04-22 10:40:00+09:00,76300.0,76300.0,76100.0,76200.0,76200.0,182289
2024-04-22 10:41:00+09:00,76200.0,76300.0,76200.0,76300.0,76300.0,35656
