Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-16 09:00:00+09:00,2115.0,2135.0,2115.0,2135.0,2135.0,284
2024-05-16 09:02:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,142
2024-05-16 09:03:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,74
2024-05-16 09:05:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,318
2024-05-16 09:06:00+09:00,2130.0,2130.0,2130.0,2130.0,2130.0,159
2024-05-16 09:09:00+09:00,2130.0,2135.0,2130.0,2135.0,2135.0,7190
2024-05-16 09:10:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,3595
2024-05-16 09:11:00+09:00,2140.0,2140.0,2140.0,2140.0,2140.0,0
2024-05-16 09:18:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,52
2024-05-16 09:19:00+09:00,2130.0,2130.0,2130.0,2130.0,2130.0,26
2024-05-16 09:20:00+09:00,2135.0,2140.0,2135.0,2140.0,2140.0,39
2024-05-16 09:21:00+09:00,2140.0,2150.0,2140.0,2150.0,2150.0,200
2024-05-16 09:22:00+09:00,2150.0,2155.0,2150.0,2155.0,2155.0,1878
2024-05-16 09:23:00+09:00,2155.0,2155.0,2150.0,2150.0,2150.0,0
2024-05-16 09:25:00+09:00,2155.0,2155.0,2155.0,2155.0,2155.0,634
2024-05-16 09:27:00+09:00,2155.0,2155.0,2155.0,2155.0,2155.0,317
2024-05-16 09:34:00+09:00,2150.0,2150.0,2150.0,2150.0,2150.0,442
2024-05-16 09:41:00+09:00,2150.0,2150.0,2150.0,2150.0,2150.0,0
2024-05-16 09:48:00+09:00,2150.0,2150.0,2150.0,2150.0,2150.0,198
2024-05-16 09:52:00+09:00,2150.0,2150.0,2150.0,2150.0,2150.0,99
2024-05-16 09:54:00+09:00,2145.0,2145.0,2145.0,2145.0,2145.0,950
2024-05-16 09:55:00+09:00,2150.0,2150.0,2150.0,2150.0,2150.0,659
2024-05-16 10:00:00+09:00,2155.0,2155.0,2155.0,2155.0,2155.0,1
2024-05-16 10:01:00+09:00,2150.0,2150.0,2130.0,2130.0,2130.0,15926
2024-05-16 10:04:00+09:00,2155.0,2155.0,2155.0,2155.0,2155.0,2658
2024-05-16 10:14:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,1329
2024-05-16 10:18:00+09:00,2130.0,2130.0,2130.0,2130.0,2130.0,276
2024-05-16 10:19:00+09:00,2130.0,2130.0,2130.0,2130.0,2130.0,1862
2024-05-16 10:21:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,390
2024-05-16 10:24:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,195
2024-05-16 10:33:00+09:00,2130.0,2130.0,2130.0,2130.0,2130.0,232
2024-05-16 10:38:00+09:00,2130.0,2130.0,2130.0,2130.0,2130.0,11946
2024-05-16 10:40:00+09:00,2135.0,2135.0,2130.0,2130.0,2130.0,5973
2024-05-16 10:53:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,186
2024-05-16 10:59:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,93
2024-05-16 11:07:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,1887
2024-05-16 11:28:00+09:00,2130.0,2130.0,2130.0,2130.0,2130.0,4
2024-05-16 11:47:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,2
2024-05-16 11:50:00+09:00,2130.0,2130.0,2125.0,2125.0,2125.0,3707
2024-05-16 12:21:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,0
2024-05-16 12:26:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,934
2024-05-16 12:31:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,467
2024-05-16 12:34:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,64
2024-05-16 13:28:00+09:00,2145.0,2155.0,2145.0,2155.0,2155.0,7738
2024-05-16 13:33:00+09:00,2155.0,2155.0,2150.0,2155.0,2155.0,119
2024-05-16 13:35:00+09:00,2155.0,2155.0,2155.0,2155.0,2155.0,1742
2024-05-16 13:36:00+09:00,2155.0,2160.0,2155.0,2160.0,2160.0,871
2024-05-16 13:42:00+09:00,2155.0,2155.0,2155.0,2155.0,2155.0,1792
2024-05-16 13:43:00+09:00,2155.0,2160.0,2155.0,2160.0,2160.0,896
2024-05-16 13:47:00+09:00,2160.0,2160.0,2160.0,2160.0,2160.0,3176
2024-05-16 13:48:00+09:00,2160.0,2160.0,2160.0,2160.0,2160.0,1588
2024-05-16 14:03:00+09:00,2150.0,2150.0,2145.0,2145.0,2145.0,0
2024-05-16 14:27:00+09:00,2150.0,2155.0,2150.0,2155.0,2155.0,800
2024-05-16 14:29:00+09:00,2155.0,2160.0,2155.0,2160.0,2160.0,400
2024-05-16 14:36:00+09:00,2155.0,2155.0,2135.0,2135.0,2135.0,6737
2024-05-16 14:37:00+09:00,2155.0,2155.0,2155.0,2155.0,2155.0,492
2024-05-16 14:40:00+09:00,2145.0,2155.0,2145.0,2155.0,2155.0,246
2024-05-16 14:42:00+09:00,2155.0,2155.0,2155.0,2155.0,2155.0,630
2024-05-16 14:48:00+09:00,2155.0,2155.0,2155.0,2155.0,2155.0,315
2024-05-16 14:51:00+09:00,2155.0,2155.0,2155.0,2155.0,2155.0,640
2024-05-16 14:58:00+09:00,2150.0,2150.0,2150.0,2150.0,2150.0,2388
2024-05-17 09:00:00+09:00,2150.0,2150.0,2115.0,2115.0,2115.0,1194
2024-05-17 09:01:00+09:00,2120.0,2120.0,2120.0,2120.0,2120.0,96
2024-05-17 09:07:00+09:00,2125.0,2125.0,2125.0,2125.0,2125.0,48
2024-05-17 09:10:00+09:00,2135.0,2140.0,2135.0,2140.0,2140.0,80
2024-05-17 09:16:00+09:00,2135.0,2140.0,2135.0,2140.0,2140.0,40
2024-05-17 09:19:00+09:00,2125.0,2125.0,2125.0,2125.0,2125.0,40
2024-05-17 09:20:00+09:00,2125.0,2125.0,2125.0,2125.0,2125.0,16
2024-05-17 09:21:00+09:00,2125.0,2125.0,2125.0,2125.0,2125.0,182
2024-05-17 09:22:00+09:00,2125.0,2125.0,2125.0,2125.0,2125.0,140
2024-05-17 09:23:00+09:00,2125.0,2125.0,2125.0,2125.0,2125.0,70
2024-05-17 09:24:00+09:00,2125.0,2125.0,2125.0,2125.0,2125.0,240
2024-05-17 09:26:00+09:00,2125.0,2125.0,2125.0,2125.0,2125.0,120
2024-05-17 09:27:00+09:00,2125.0,2125.0,2125.0,2125.0,2125.0,20
2024-05-17 09:28:00+09:00,2125.0,2125.0,2125.0,2125.0,2125.0,10
2024-05-17 09:29:00+09:00,2125.0,2125.0,2125.0,2125.0,2125.0,1
2024-05-17 09:30:00+09:00,2125.0,2125.0,2125.0,2125.0,2125.0,5
2024-05-17 09:37:00+09:00,2140.0,2140.0,2140.0,2140.0,2140.0,4
2024-05-17 09:41:00+09:00,2140.0,2140.0,2140.0,2140.0,2140.0,4
2024-05-17 09:43:00+09:00,2140.0,2140.0,2140.0,2140.0,2140.0,2
2024-05-17 10:02:00+09:00,2140.0,2140.0,2140.0,2140.0,2140.0,1
2024-05-17 10:03:00+09:00,2140.0,2140.0,2140.0,2140.0,2140.0,9
2024-05-17 10:09:00+09:00,2140.0,2140.0,2140.0,2140.0,2140.0,1
2024-05-17 10:30:00+09:00,2130.0,2130.0,2130.0,2130.0,2130.0,646
2024-05-17 10:31:00+09:00,2130.0,2130.0,2130.0,2130.0,2130.0,1726
2024-05-17 10:37:00+09:00,2140.0,2140.0,2140.0,2140.0,2140.0,863
2024-05-17 10:39:00+09:00,2145.0,2145.0,2145.0,2145.0,2145.0,11874
2024-05-17 10:53:00+09:00,2125.0,2140.0,2125.0,2140.0,2140.0,5937
2024-05-17 10:59:00+09:00,2140.0,2140.0,2140.0,2140.0,2140.0,39
2024-05-17 11:19:00+09:00,2125.0,2140.0,2125.0,2140.0,2140.0,82
2024-05-17 11:34:00+09:00,2140.0,2140.0,2140.0,2140.0,2140.0,49
2024-05-17 11:35:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,0
2024-05-17 11:44:00+09:00,2140.0,2140.0,2140.0,2140.0,2140.0,80
2024-05-17 11:46:00+09:00,2140.0,2140.0,2140.0,2140.0,2140.0,40
2024-05-17 11:47:00+09:00,2135.0,2135.0,2135.0,2135.0,2135.0,2
2024-05-17 12:04:00+09:00,2140.0,2140.0,2125.0,2140.0,2140.0,723
2024-05-17 12:32:00+09:00,2140.0,2140.0,2140.0,2140.0,2140.0,5
2024-05-17 12:59:00+09:00,2130.0,2130.0,2130.0,2130.0,2130.0,205
2024-05-17 13:02:00+09:00,2140.0,2140.0,2140.0,2140.0,2140.0,391
2024-05-17 13:04:00+09:00,2130.0,2130.0,2120.0,2120.0,2120.0,2287
2024-05-17 13:05:00+09:00,2120.0,2140.0,2120.0,2140.0,2140.0,2
