Datetime,Open,High,Low,Close,Adj Close,Volume
2024-04-17 09:00:00+09:00,34100.0,35200.0,34100.0,34750.0,34750.0,6899.400000000001
2024-04-17 10:00:00+09:00,34750.0,34800.0,34300.0,34750.0,34750.0,3833.0
2024-04-17 11:00:00+09:00,34700.0,36000.0,34700.0,34950.0,34950.0,8295.0
2024-04-17 12:00:00+09:00,34950.0,35800.0,34900.0,35450.0,35450.0,1617.0
2024-04-17 13:00:00+09:00,35400.0,36300.0,35350.0,36250.0,36250.0,5465.0
2024-04-17 14:00:00+09:00,36250.0,37800.0,35950.0,36550.0,36550.0,23416.0
2024-04-18 09:00:00+09:00,37200.0,39500.0,37200.0,37950.0,37950.0,33179.0
2024-04-18 10:00:00+09:00,37900.0,37900.0,37100.0,37400.0,37400.0,7525.0
2024-04-18 11:00:00+09:00,37350.0,37500.0,36700.0,37050.0,37050.0,6792.0
2024-04-18 12:00:00+09:00,37050.0,37300.0,36900.0,36950.0,36950.0,1969.0
2024-04-18 13:00:00+09:00,36950.0,37100.0,36750.0,36850.0,36850.0,2393.0
2024-04-18 14:00:00+09:00,36900.0,37100.0,36800.0,37000.0,37000.0,2577.0
2024-04-19 09:00:00+09:00,36800.0,36900.0,35900.0,36300.0,36300.0,6649.0
2024-04-19 10:00:00+09:00,36250.0,36350.0,35650.0,35800.0,35800.0,4528.0
2024-04-19 11:00:00+09:00,35700.0,35800.0,35100.0,35100.0,35100.0,34113.6
2024-04-19 12:00:00+09:00,35100.0,35450.0,35000.0,35400.0,35400.0,18952.0
2024-04-19 13:00:00+09:00,35450.0,35850.0,35450.0,35600.0,35600.0,1355.0
2024-04-19 14:00:00+09:00,35750.0,35750.0,35350.0,35350.0,35350.0,1380.0
2024-04-22 09:00:00+09:00,35200.0,36600.0,35150.0,35300.0,35300.0,23824.8
2024-04-22 10:00:00+09:00,35300.0,35600.0,34800.0,34800.0,34800.0,13236.0
2024-04-22 11:00:00+09:00,34900.0,35200.0,34650.0,34800.0,34800.0,10272.0
2024-04-22 12:00:00+09:00,34800.0,35150.0,34650.0,35000.0,35000.0,12939.0
2024-04-22 13:00:00+09:00,35000.0,35200.0,34700.0,34700.0,34700.0,10052.0
2024-04-22 14:00:00+09:00,34700.0,35150.0,34650.0,34950.0,34950.0,9857.0
2024-04-23 09:00:00+09:00,36100.0,38500.0,36100.0,37200.0,37200.0,49550.0
2024-04-23 10:00:00+09:00,37150.0,37200.0,36350.0,36550.0,36550.0,8755.0
2024-04-23 11:00:00+09:00,36500.0,36700.0,36300.0,36700.0,36700.0,2701.0
